committee_id,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,sub_id,original_sub_id,committee_designated_coordinated_expenditure_indicator,committee_name,entity_type,entity_type_desc,designated_committee_id,designated_committee_name,subordinate_committee_id,payee_name,payee_last_name,payee_middle_name,payee_first_name,aggregate_general_election_expenditure,expenditure_type,expenditure_type_full,expenditure_purpose_full,expenditure_date,expenditure_amount,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,candidate_office_full,candidate_office_state,candidate_office_state_full,candidate_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,action_code,action_code_full,back_reference_transaction_id,back_reference_schedule_name,memo_code,memo_code_full,memo_text,unlimited_spending_flag,unlimited_spending_flag_full,catolog_code,catolog_code_full,schedule_type,schedule_type_full,load_date,election_cycle
C00027466,1978,M8,78020102690,F3X,3032920021022518333,25,,,3062020110012900605,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-07-25 00:00:00,7500.00,S6IL00037,"PERCY, CHARLES",,CHARLES,,0,,S,SENATE,IL,ILLINOIS,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.501,1978
C00027466,1978,M8,78020102687,F3X,3032920021022518333,25,,,3062020110012902654,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-07-17 00:00:00,10000.00,S8MT00069,"WILLIAMS, LARRY RICHARD",,LARRY RICHARD,,0,,S,SENATE,MT,MONTANA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.511,1978
C00003418,1978,30G,78030973767,F3X,3032920021022510675,25,,,3062020110012902771,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-06 00:00:00,92.00,H8WV02024,"BENEDICT, CLEVELAND KEITH",,CLEVELAND KEITH,,0,,H,HOUSE,WV,WEST VIRGINIA,02,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.512,1978
C00075820,1978,10G,78011523046,F3X,3032920021022527575,25,,,3062020110012918541,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-18 00:00:00,11000.00,H6ID02027,"HANSEN, GEORGE",,GEORGE,,0,,H,HOUSE,ID,IDAHO,02,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.515,1978
C00075820,1978,10G,78011523045,F3X,3032920021022527575,25,,,3062020110012928284,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-17 00:00:00,4227.00,H8CA15026,"PATTERAKIS, CHRIS GREGORY",,CHRIS GREGORY,,0,,H,HOUSE,CA,CALIFORNIA ,15,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.521,1978
C00027466,1978,M7,78020093709,F3X,3032920021022518317,25,,,3062020110012928303,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-06-19 00:00:00,30.00,S8VA00057,"OBENSHAIN, RICHARD DUDLEY",,RICHARD DUDLEY,,0,,S,SENATE,VA,VIRGINIA ,00,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.521,1978
C00013417,1978,Q3,78030952674,F3X,3032920021022515262,25,,,3062020110012928597,,,REPUBLICAN STATE CENTRAL AND EXECUTIVE COMMITTEE OF OHIO,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-08-24 00:00:00,197.00,H6OH16029,"REGULA, RALPH S.",,RALPH S.,,0,,H,HOUSE,OH,OHIO,16,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.521,1978
C00010603,1978,10G,78030923345,F3X,3032920021022513986,25,,,3062020110012928607,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-18 00:00:00,356.00,S8TN00014,"ESKIND, JANE",,JANE,,0,,S,SENATE,TN,TENNESSEE,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.521,1978
C00027466,1978,M7,78020093710,F3X,3032920021022518317,25,,,3062020110012928612,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-06-18 00:00:00,25.00,S8CO00040,"ARMSTRONG, WILLIAM L.",,WILLIAM L.,,0,,S,SENATE,CO,COLORADO ,00,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.521,1978
C00075820,1978,30G,78011571656,F3X,3032920021022527580,25,,,3062020110012928896,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-24 00:00:00,3500.00,H6MO02111,"CHASE, MR. BOB",,MR. BOB,,0,,H,HOUSE,MO,MISSOURI,02,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.523,1978
C00075820,1978,10G,78011523047,F3X,3032920021022527575,25,,,3062020110012928898,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-19 00:00:00,10500.00,H6CO02040,"SCOTT, EDWARD",,EDWARD,,0,,H,HOUSE,CO,COLORADO ,02,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.523,1978
C00027466,1978,M10,78020151338,F3X,3032920021022518337,25,,,3062020110012929046,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-29 00:00:00,8850.00,S8MN00131,"DURENBERGER, DAVID",,DAVID,,0,,S,SENATE,MN,MINNESOTA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.523,1978
C00012302,1978,Q3,78030893926,F3X,3032920021022514821,25,,,3062020110012930387,,,NORTH CAROLINA STATE DEMOCRATIC EXECUTIVE COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-07-28 00:00:00,12.00,S8NC00072,"INGRAM, JOHN RANDOLPH",,JOHN RANDOLPH,,0,,S,SENATE,NC,NORTH CAROLINA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.528,1978
C00001305,1978,YE,79031194468,F3X,3032920021022509126,25,,,3062020110012930434,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-01-31 00:00:00,56.00,H6VA06033,"BUTLER, MANLEY CALDWELL",,MANLEY CALDWELL,,0,,H,HOUSE,VA,VIRGINIA ,06,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.528,1978
C00001305,1978,10G,78030944392,F3X,3032920021022509124,25,,,3062020110012930436,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-13 00:00:00,25.00,H6VA06033,"BUTLER, MANLEY CALDWELL",,MANLEY CALDWELL,,0,,H,HOUSE,VA,VIRGINIA ,06,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.528,1978
C00031054,1978,Q3,78030895150,F3X,3032920021022519090,25,,,3062020110012930595,,,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-11 00:00:00,65.00,H6MI07108,"KILDEE, DALE E.",,DALE E.,,0,,H,HOUSE,MI,MICHIGAN,07,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.529,1978
C00001305,1978,Q3,78030884856,F3X,3032920021022509122,25,,,3062020110012930954,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-08-15 00:00:00,1.00,H6VA02040,"WHITEHURST, G. WILLIAM",,G. WILLIAM,,0,,H,HOUSE,VA,VIRGINIA ,02,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.529,1978
C00031054,1978,Q3,78030895148,F3X,3032920021022519090,25,,,3062020110012930993,,,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-26 00:00:00,100.00,S8MI00158,"LEVIN, CARL",,CARL,,0,,S,SENATE,MI,MICHIGAN,00,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.531,1978
C00003418,1978,10G,78030924142,F3X,3032920021022510674,25,,,3062020110012932331,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-22 00:00:00,2500.00,H8OH02017,"ARONOFF, STANLEY J.",,STANLEY J.,,0,,H,HOUSE,OH,OHIO,02,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.536,1978
C00003418,1977,M8,77030581005,F3X,3032920021022510636,25,,,3062020110012932795,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1977-07-13 00:00:00,8000.00,H6LA01084,"LIVINGSTON, ROBERT L.",,ROBERT L.,,0,,H,HOUSE,LA,LOUISIANA,01,,,,,,,,A,ADD,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.537,1978
C00001305,1978,Q3,78030884853,F3X,3032920021022509122,25,,,3062020110012934387,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-13 00:00:00,5457.00,S8VA00107,"WARNER, JOHN WILLIAM",,JOHN WILLIAM,,0,,S,SENATE,VA,VIRGINIA ,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.543,1978
C00012302,1978,Q3,78030893929,F3X,3032920021022514821,25,,,3062020110012934397,,,NORTH CAROLINA STATE DEMOCRATIC EXECUTIVE COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-07-31 00:00:00,21.00,S8NC00072,"INGRAM, JOHN RANDOLPH",,JOHN RANDOLPH,,0,,S,SENATE,NC,NORTH CAROLINA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.543,1978
C00001305,1978,YE,79031194462,F3X,3032920021022509126,25,,,3062020110012935929,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-28 00:00:00,7.00,H6VA06033,"BUTLER, MANLEY CALDWELL",,MANLEY CALDWELL,,0,,H,HOUSE,VA,VIRGINIA ,06,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.551,1978
C00003418,1978,30G,78030973508,F3X,3032920021022510675,25,,,3062020110012935939,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-31 00:00:00,1147.00,H8CO03044,"MCCORMICK, HAROLD L.",,HAROLD L.,,0,,H,HOUSE,CO,COLORADO ,03,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.551,1978
C00027466,1978,M9,78020120613,F3X,3032920021022518338,25,,,3062020110012936240,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-08-17 00:00:00,68.00,S8IA00039,"JEPSEN, ROGER",,ROGER,,0,,S,SENATE,IA,IOWA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.553,1978
C00001305,1978,Q3,78030884861,F3X,3032920021022509122,25,,,3062020110012936445,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-08-31 00:00:00,25.00,H6VA09029,"WAMPLER, WILLIAM C.",,WILLIAM C.,,0,,H,HOUSE,VA,VIRGINIA ,09,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:58.553,1978
C00001305,1978,10G,78030944383,F3X,3032920021022509124,25,,,3062020110012935681,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-23 00:00:00,4.00,S8VA00107,"WARNER, JOHN WILLIAM",,JOHN WILLIAM,,0,,S,SENATE,VA,VIRGINIA ,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:02.395,1978
C00014498,1978,10G,78030931902,F3X,3032920021022515506,25,,,3062020110012935692,,,REPUBLICAN STATE CENTRAL COMMITTEE OF IOWA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-11 00:00:00,644.00,H8IA05020,"GARRETT, JULIAN B.",,JULIAN B.,,0,,H,HOUSE,IA,IOWA,05,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:02.395,1978
C00003418,1978,10G,78030923953,F3X,3032920021022510674,25,,,3062020110012935935,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-20 00:00:00,6500.00,H8AZ02029,"RICHEY, THOMAS BRUCE",,THOMAS BRUCE,,0,,H,HOUSE,AZ,ARIZONA ,02,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:02.398,1978
C00014498,1978,Q3,78030883584,F3X,3032920021022515505,25,,,3062020110012935938,,,REPUBLICAN STATE CENTRAL COMMITTEE OF IOWA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-11 00:00:00,80.00,S8IA00039,"JEPSEN, ROGER",,ROGER,,0,,S,SENATE,IA,IOWA,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:02.398,1978
C00075820,1978,30G,78011571656,F3X,3032920021022527580,25,,,3062020110012900591,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-24 00:00:00,1149.00,H6CA02044,"CLAUSEN, DONALD H.",,DONALD H.,,0,,H,HOUSE,CA,CALIFORNIA ,02,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:28.568,1978
C00075820,1978,30G,78011571659,F3X,3032920021022527580,25,,,3062020110012906089,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-30 00:00:00,1272.00,H8MI11031,"DAVIS, ROBERT W",,ROBERT W,,0,,H,HOUSE,MI,MICHIGAN,11,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:59.773,1978
C00099259,1978,30G,79031164527,F3X,3032920021022590131,25,,,3062020110012907913,,,REPUBLICAN PARTY OF FLORIDA-FEDERAL CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-24 00:00:00,165.00,H6FL06035,"YOUNG, C. W.",,C. W.,,0,,H,HOUSE,FL,FLORIDA,06,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:59.78,1978
C00010603,1978,30G,78030972732,F3X,3032920021022513984,25,,,3062020110012912524,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-20 00:00:00,25.00,H6OR01027,"AUCOIN, LES",,LES,,0,,H,HOUSE,OR,OREGON,01,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:59.795,1978
C00027466,1978,10G,78020152785,F3X,3032920021022518336,25,,,3062020110012913315,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-12 00:00:00,40000.00,S8NJ00012,"BELL, JEFFREY",,JEFFREY,,0,,S,SENATE,NJ,NEW JERSEY,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:59.797,1978
C00031054,1978,30G,78030982615,F3X,3032920021022519092,25,,,3062020110012913710,,,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-06 00:00:00,30.00,S8MI00158,"LEVIN, CARL",,CARL,,0,,S,SENATE,MI,MICHIGAN,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:59.799,1978
C00001305,1978,YE,79031194466,F3X,3032920021022509126,25,,,3062020110012914326,,,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-01-31 00:00:00,40.00,S8VA00107,"WARNER, JOHN WILLIAM",,JOHN WILLIAM,,0,,S,SENATE,VA,VIRGINIA ,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:59.8,1978
C00031054,1978,30G,78030982614,F3X,3032920021022519092,25,,,3062020110012914705,,,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-11-07 00:00:00,30.00,S8MI00158,"LEVIN, CARL",,CARL,,0,,S,SENATE,MI,MICHIGAN,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:59.801,1978
C00027466,1978,M10,78020151342,F3X,3032920021022518337,25,,,3062020110012914713,,,NATIONAL REPUBLICAN SENATORIAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-22 00:00:00,1278.00,S6IL00037,"PERCY, CHARLES",,CHARLES,,0,,S,SENATE,IL,ILLINOIS,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:59.801,1978
C00099259,1978,10G,78030920855,F3X,3032920021022590132,25,,,3062020110012914719,,,REPUBLICAN PARTY OF FLORIDA-FEDERAL CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-10 00:00:00,197.00,H8FL09050,"GURNEY, EDWARD J.",,EDWARD J.,,0,,H,HOUSE,FL,FLORIDA,09,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:59.802,1978
C00031054,1978,10G,78030942833,F3X,3032920021022519091,25,,,3062020110012928907,,,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-13 00:00:00,48.00,S8MI00158,"LEVIN, CARL",,CARL,,0,,S,SENATE,MI,MICHIGAN,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:59.809,1978
C00003418,1978,10G,78030924173,F3X,3032920021022510674,25,,,3062020110012928909,,,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-10-19 00:00:00,1175.00,H8PA15054,"RITTER, DONALD LAWRENCE",,DONALD LAWRENCE,,0,,H,HOUSE,PA,PENNSYLVANIA,15,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:59.809,1978
C00012732,1978,Q3,78030874560,F3X,3032920021022515075,25,,,3062020110012931142,,,TEXAS REPUBLICAN CONGRESSIONAL COMMITTEE,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-09-12 00:00:00,36.00,S2TX00023,"TOWER, JOHN GOODWIN",,JOHN GOODWIN,,0,,S,SENATE,TX,TEXAS,00,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:59.815,1978
C00075820,1978,M9,78011460427,F3X,3032920021022527570,25,,,3062020110012931143,,,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - EXPENDITURES *,,,,,,,,,,,24C,COORDINATED EXPENDITURE,COORDINATED EXPENDITURE,1978-08-22 00:00:00,4500.00,H8TX17024,"FISHER, BILLY L.",,BILLY L.,,0,,H,HOUSE,TX,TEXAS,17,,,,,,,,N,NO CHANGE,,,,,,,,,,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2020-01-10 03:37:59.815,1978
